data_noise,forest_name,forest_seed,scores,shuffle,mean,std
0.5,forest_hyperparams_1,False,[0.566  0.5358 0.519  0.5504 0.561 ],False,0.5464399999999999,0.017183899441046563
0.5,forest_hyperparams_1,False,[0.5102 0.5234 0.5204 0.5676 0.54  ],False,0.53232,0.0200729071138189
0.5,forest_hyperparams_1,False,[0.515  0.5682 0.4154 0.5588 0.5014],False,0.51176,0.05440829348546046
0.5,forest_hyperparams_1,False,[0.5348 0.5244 0.5152 0.5342 0.57  ],False,0.53572,0.018587565736265747
0.5,forest_hyperparams_1,False,[0.4922 0.5448 0.4814 0.5588 0.5716],False,0.52976,0.036247902008254215
0.5,forest_hyperparams_1,False,[0.5226 0.567  0.4634 0.515  0.4988],False,0.5133599999999999,0.033684750258833725
0.5,forest_hyperparams_1,False,[0.5524 0.5894 0.4856 0.4624 0.542 ],False,0.52636,0.04614973889416928
0.5,forest_hyperparams_1,False,[0.4758 0.5842 0.4926 0.5288 0.5376],False,0.5237999999999999,0.037791639287016884
0.5,forest_hyperparams_1,False,[0.5198 0.5774 0.5292 0.5742 0.5046],False,0.54104,0.029464663581992605
0.5,forest_hyperparams_1,False,[0.4908 0.58   0.5172 0.5554 0.5574],False,0.5401600000000001,0.03187560822949112
0.5,forest_hyperparams_1,False,[0.4962 0.568  0.418  0.5752 0.524 ],False,0.5162800000000001,0.05704084150851915
0.5,forest_hyperparams_1,False,[0.4862 0.5554 0.523  0.5328 0.5338],False,0.5262399999999999,0.022645935617677675
0.5,forest_hyperparams_1,False,[0.508  0.5706 0.4666 0.5578 0.5432],False,0.5292399999999999,0.037672568269232716
0.5,forest_hyperparams_1,False,[0.5268 0.5752 0.4986 0.4762 0.5182],False,0.5189999999999999,0.03306938160897478
0.5,forest_hyperparams_1,False,[0.5054 0.5938 0.4698 0.5508 0.5036],False,0.52468,0.04309925289375675
0.5,forest_hyperparams_1,False,[0.5106 0.5872 0.4942 0.552  0.5416],False,0.5371199999999999,0.032542058939163634
0.5,forest_hyperparams_1,False,[0.4572 0.5814 0.5054 0.5418 0.511 ],False,0.51936,0.0411853177722353
0.5,forest_hyperparams_1,False,[0.487  0.5996 0.5258 0.508  0.5244],False,0.52896,0.038001978895841726
0.5,forest_hyperparams_1,False,[0.5202 0.5618 0.5108 0.497  0.4614],False,0.5102399999999999,0.032614696074009374
0.5,forest_hyperparams_1,False,[0.5082 0.5624 0.492  0.5418 0.53  ],False,0.52688,0.024736887435568768
0.5,forest_hyperparams_1,False,[0.5192 0.5674 0.515  0.5124 0.501 ],False,0.5229999999999999,0.02300504292541091
0.5,forest_hyperparams_1,False,[0.5132 0.5762 0.509  0.5308 0.5086],False,0.52756,0.02563790943115293
0.5,forest_hyperparams_1,False,[0.4846 0.5748 0.5274 0.555  0.5418],False,0.5367200000000001,0.03037567447810832
0.5,forest_hyperparams_1,False,[0.497  0.5854 0.4744 0.5292 0.5594],False,0.52908,0.04027477622532493
0.5,forest_hyperparams_1,False,[0.5066 0.5698 0.5046 0.5554 0.4962],False,0.52652,0.030012690649123763
0.5,forest_hyperparams_1,False,[0.4728 0.5796 0.4668 0.5452 0.5702],False,0.5269199999999999,0.04801226509965969
0.5,forest_hyperparams_1,False,[0.5006 0.5542 0.4668 0.5244 0.5132],False,0.51184,0.028666747286708358
0.5,forest_hyperparams_1,False,[0.4546 0.531  0.4818 0.535  0.4766],False,0.4957999999999999,0.03174195961184502
0.5,forest_hyperparams_1,False,[0.5382 0.564  0.4786 0.5426 0.5698],False,0.53864,0.03235661292533567
0.5,forest_hyperparams_1,False,[0.5238 0.5732 0.4936 0.52   0.512 ],False,0.52452,0.02647069322854993
0.5,forest_hyperparams_1,False,[0.4852 0.5412 0.4964 0.5168 0.533 ],False,0.51452,0.021196829951669674
0.5,forest_hyperparams_1,False,[0.4986 0.5216 0.473  0.5148 0.5342],False,0.50844,0.02111886360579095
0.5,forest_hyperparams_1,False,[0.5122 0.5462 0.518  0.5206 0.5048],False,0.5203599999999999,0.014014506769772554
0.5,forest_hyperparams_1,False,[0.5038 0.5446 0.5442 0.5312 0.5122],False,0.5272,0.016615173787836238
0.5,forest_hyperparams_1,False,[0.5114 0.5912 0.4952 0.529  0.5774],False,0.54084,0.03731667723686019
0.5,forest_hyperparams_1,False,[0.4658 0.52   0.4454 0.5496 0.4938],False,0.4949199999999999,0.03720313965245406
0.5,forest_hyperparams_1,False,[0.509  0.5764 0.5272 0.5822 0.5674],False,0.5524399999999999,0.029009074442318938
0.5,forest_hyperparams_1,False,[0.4968 0.5842 0.517  0.5642 0.5318],False,0.5388,0.03160556912950626
0.5,forest_hyperparams_1,False,[0.4716 0.5616 0.5126 0.5766 0.5434],False,0.5331600000000001,0.03745149396219063
0.5,forest_hyperparams_1,False,[0.5056 0.5908 0.524  0.5464 0.5302],False,0.5394,0.02882776439476358
0.5,forest_hyperparams_1,False,[0.4686 0.5714 0.5028 0.5376 0.4726],False,0.5105999999999999,0.039228764956342914
0.5,forest_hyperparams_1,False,[0.5018 0.5694 0.5006 0.55   0.5342],False,0.5311999999999999,0.026916166146017145
0.5,forest_hyperparams_1,False,[0.5128 0.5244 0.4554 0.557  0.5238],False,0.51468,0.03312487886770304
0.5,forest_hyperparams_1,False,[0.5126 0.5488 0.5026 0.5344 0.4864],False,0.5169600000000001,0.02225790646040188
0.5,forest_hyperparams_1,False,[0.5268 0.4716 0.5234 0.5572 0.5432],False,0.52444,0.029065003010493588
0.5,forest_hyperparams_1,False,[0.5064 0.556  0.53   0.5448 0.5364],False,0.5347200000000001,0.016622683297229716
0.5,forest_hyperparams_1,False,[0.5024 0.5324 0.4966 0.5802 0.5012],False,0.52256,0.031482668247783584
0.5,forest_hyperparams_1,False,[0.4918 0.5808 0.5288 0.4966 0.54  ],False,0.5276,0.03233598614546957
0.5,forest_hyperparams_1,False,[0.5202 0.5748 0.5144 0.4454 0.4836],False,0.5076799999999999,0.042815062770011215
0.5,forest_hyperparams_1,False,[0.5194 0.554  0.502  0.5196 0.498 ],False,0.5186,0.01977230386171529
0.5,forest_hyperparams_1,False,[0.526  0.5874 0.5006 0.5444 0.5046],False,0.5326,0.03160329096787235
0.5,forest_hyperparams_1,False,[0.5086 0.583  0.526  0.5068 0.4922],False,0.52332,0.03170781607112043
0.5,forest_hyperparams_2,False,[0.7356 0.6362 0.6548 0.5932 0.683 ],True,0.66056,0.047536327161445714
0.5,forest_hyperparams_2,False,[0.555  0.6724 0.5998 0.6666 0.774 ],True,0.6535599999999999,0.07434378521436742
0.5,forest_hyperparams_2,False,[0.5938 0.6364 0.6896 0.6548 0.7   ],True,0.65492,0.038245438943748565
0.5,forest_hyperparams_2,False,[0.6974 0.7176 0.5412 0.5596 0.6658],True,0.63632,0.07230497631560365
0.5,forest_hyperparams_2,False,[0.5954 0.629  0.659  0.7254 0.6714],True,0.65604,0.04350602716865794
0.5,forest_hyperparams_2,False,[0.639  0.6826 0.6394 0.635  0.6422],True,0.64764,0.017630155983427934
0.5,forest_hyperparams_2,False,[0.5912 0.6972 0.6646 0.6578 0.5746],True,0.63708,0.04649689882131924
0.5,forest_hyperparams_2,False,[0.6466 0.579  0.713  0.7148 0.6918],True,0.6690400000000001,0.05129372671194795
0.5,forest_hyperparams_2,False,[0.6372 0.62   0.7334 0.697  0.584 ],True,0.65432,0.0538350963591596
0.5,forest_hyperparams_2,False,[0.6414 0.5884 0.725  0.6584 0.6398],True,0.6506000000000001,0.0439688980985424
0.5,forest_hyperparams_2,False,[0.7638 0.6892 0.6166 0.5574 0.6888],True,0.6631600000000001,0.07045127678048141
0.5,forest_hyperparams_2,False,[0.6578 0.713  0.7328 0.625  0.6078],True,0.6672800000000001,0.04857680104741358
0.5,forest_hyperparams_2,False,[0.727  0.6576 0.6012 0.6492 0.6832],True,0.6636399999999999,0.0413299697556144
0.5,forest_hyperparams_2,False,[0.787  0.656  0.678  0.6456 0.5876],True,0.67084,0.06531552954696149
0.5,forest_hyperparams_2,False,[0.625  0.6604 0.6974 0.63   0.6188],True,0.64632,0.029276775778763618
0.5,forest_hyperparams_2,False,[0.6752 0.6432 0.6728 0.5818 0.6306],True,0.64072,0.03405327590702545
0.5,forest_hyperparams_2,False,[0.6406 0.823  0.588  0.6844 0.5578],True,0.65876,0.09291057205722067
0.5,forest_hyperparams_2,False,[0.6746 0.6388 0.6608 0.6606 0.6444],True,0.6558400000000001,0.012809621383944172
0.5,forest_hyperparams_2,False,[0.6648 0.636  0.664  0.6984 0.613 ],True,0.6552399999999999,0.02893203069264235
0.5,forest_hyperparams_2,False,[0.649  0.7266 0.6614 0.6478 0.5982],True,0.6566000000000001,0.04115531557405433
0.5,forest_hyperparams_2,False,[0.6618 0.693  0.6674 0.6314 0.6494],True,0.6606,0.02037410120716985
0.5,forest_hyperparams_2,False,[0.6248 0.6198 0.6908 0.6656 0.6966],True,0.65952,0.032166715716715616
0.5,forest_hyperparams_2,False,[0.669  0.678  0.6532 0.6058 0.656 ],True,0.6524,0.024964294502348758
0.5,forest_hyperparams_2,False,[0.653  0.686  0.5702 0.6326 0.6456],True,0.6374799999999999,0.037977382742890566
0.5,forest_hyperparams_2,False,[0.6464 0.6362 0.5822 0.6554 0.6038],True,0.6248,0.02752685961020617
0.5,forest_hyperparams_2,False,[0.6878 0.636  0.646  0.6138 0.7042],True,0.6575599999999999,0.033475818137873814
0.5,forest_hyperparams_2,False,[0.6688 0.6536 0.5672 0.7094 0.6202],True,0.6438400000000001,0.047851670817224315
0.5,forest_hyperparams_2,False,[0.7308 0.6486 0.587  0.6314 0.6592],True,0.6514,0.046734141695338766
0.5,forest_hyperparams_2,False,[0.5674 0.6874 0.6506 0.5746 0.724 ],True,0.6407999999999999,0.06157895744489345
0.5,forest_hyperparams_2,False,[0.581  0.5974 0.6396 0.6332 0.6592],True,0.6220800000000001,0.028653683881832717
0.5,forest_hyperparams_2,False,[0.6198 0.7118 0.5998 0.6606 0.6302],True,0.6444399999999999,0.03899013208492634
0.5,forest_hyperparams_2,False,[0.642  0.6628 0.6866 0.6162 0.6836],True,0.6582399999999999,0.02645491258726815
0.5,forest_hyperparams_2,False,[0.6042 0.6414 0.6616 0.5774 0.7188],True,0.6406799999999999,0.04873612212722719
0.5,forest_hyperparams_2,False,[0.6652 0.6862 0.5962 0.624  0.663 ],True,0.6469199999999999,0.03235270622374578
0.5,forest_hyperparams_2,False,[0.6676 0.672  0.6724 0.6744 0.6758],True,0.6724399999999999,0.002783954022608864
0.5,forest_hyperparams_2,False,[0.7042 0.6166 0.6764 0.6126 0.6832],True,0.6586000000000001,0.03709814011510552
0.5,forest_hyperparams_2,False,[0.6462 0.6264 0.6596 0.6618 0.6824],True,0.6552799999999999,0.018510364664155097
0.5,forest_hyperparams_2,False,[0.7172 0.581  0.609  0.6854 0.6412],True,0.64676,0.049469085295768316
0.5,forest_hyperparams_2,False,[0.7128 0.5806 0.6012 0.589  0.6964],True,0.636,0.056631440031134635
0.5,forest_hyperparams_2,False,[0.5598 0.6506 0.6722 0.6768 0.683 ],True,0.6484800000000001,0.045661642546014465
0.5,forest_hyperparams_2,False,[0.5972 0.615  0.6296 0.698  0.6614],True,0.6402399999999999,0.03573981533248315
0.5,forest_hyperparams_2,False,[0.6808 0.621  0.575  0.7188 0.65  ],True,0.64912,0.04928327911168247
0.5,forest_hyperparams_2,False,[0.6754 0.676  0.6398 0.6538 0.6608],True,0.6611600000000001,0.013664201403667937
0.5,forest_hyperparams_2,False,[0.7156 0.5866 0.6456 0.6398 0.6324],True,0.644,0.04141516630414515
0.5,forest_hyperparams_2,False,[0.6396 0.5792 0.7248 0.605  0.5696],True,0.62364,0.056090555354711885
0.5,forest_hyperparams_2,False,[0.6266 0.5756 0.6508 0.7528 0.6602],True,0.6532000000000001,0.0578000692041108
0.5,forest_hyperparams_2,False,[0.5844 0.6584 0.6228 0.6568 0.7076],True,0.6460000000000001,0.04098233765904526
0.5,forest_hyperparams_2,False,[0.7256 0.6694 0.5996 0.6112 0.6492],True,0.6509999999999999,0.04501768541362383
0.5,forest_hyperparams_2,False,[0.6126 0.6722 0.587  0.546  0.7442],True,0.6324,0.06928411073254817
0.5,forest_hyperparams_2,False,[0.6994 0.6412 0.6202 0.6112 0.6512],True,0.6446400000000001,0.030883885765881188
0.5,forest_hyperparams_2,False,[0.5794 0.5946 0.7382 0.716  0.6726],True,0.6601600000000001,0.06353485972283243
0.5,forest_hyperparams_2,False,[0.7278 0.6316 0.5944 0.7102 0.5986],True,0.65252,0.05606604676629162
0.5,forest_hyperparams_2,False,[0.6198 0.707  0.5798 0.6992 0.698 ],True,0.66076,0.05144867733965563
0.5,forest_hyperparams_2,False,[0.6972 0.5922 0.7626 0.6482 0.6058],True,0.6612,0.0625733489594412
0.5,forest_hyperparams_2,False,[0.6458 0.6448 0.7636 0.5924 0.688 ],True,0.66692,0.057061314390749886
0.5,forest_hyperparams_2,False,[0.5478 0.732  0.73   0.612  0.646 ],True,0.6535599999999999,0.07066183128110963
0.5,forest_hyperparams_2,False,[0.6188 0.644  0.6622 0.7022 0.6704],True,0.6595199999999999,0.027734916621471914
0.5,forest_hyperparams_2,False,[0.628  0.6066 0.5794 0.7244 0.6306],True,0.6338000000000001,0.04889057168820999
0.5,forest_hyperparams_2,False,[0.678  0.5846 0.5676 0.7392 0.6058],True,0.6350399999999999,0.06425292522523783
0.5,forest_hyperparams_2,False,[0.5822 0.7426 0.712  0.5968 0.6342],True,0.65356,0.06329630636932931
0.5,forest_hyperparams_2,False,[0.6232 0.6368 0.7308 0.6788 0.6258],False,0.65908,0.041046237342782114
0.5,forest_hyperparams_2,False,[0.6474 0.6626 0.7264 0.6672 0.6236],False,0.6654399999999999,0.034068495710846976
0.5,forest_hyperparams_2,False,[0.6274 0.6624 0.7132 0.6578 0.6402],False,0.6602,0.029310203001685232
0.5,forest_hyperparams_2,False,[0.607  0.6682 0.7312 0.6636 0.6564],False,0.6652799999999999,0.03957829708312372
0.5,forest_hyperparams_2,False,[0.6228 0.6172 0.728  0.6544 0.633 ],False,0.65108,0.040502365363025386
0.5,forest_hyperparams_2,False,[0.627  0.6492 0.7304 0.6562 0.622 ],False,0.65696,0.03892051387122224
0.5,forest_hyperparams_2,False,[0.6422 0.6612 0.7482 0.6632 0.633 ],False,0.6695599999999999,0.04093847090451717
0.5,forest_hyperparams_2,False,[0.6394 0.6466 0.7312 0.6786 0.6434],False,0.66784,0.03460506321335075
0.5,forest_hyperparams_2,False,[0.651  0.671  0.7258 0.695  0.6714],False,0.68284,0.025605749354393047
0.5,forest_hyperparams_2,False,[0.6278 0.6526 0.7182 0.6794 0.6352],False,0.66264,0.032970871993321604
0.5,forest_hyperparams_2,False,[0.654  0.6604 0.7404 0.662  0.6598],False,0.6753199999999999,0.03265225260223248
0.5,forest_hyperparams_2,False,[0.6446 0.6498 0.7208 0.6596 0.6708],False,0.6691199999999998,0.027345083653190792
0.5,forest_hyperparams_2,False,[0.6004 0.6544 0.7286 0.6934 0.6184],False,0.6590400000000001,0.04718260696485516
0.5,forest_hyperparams_2,False,[0.6404 0.6562 0.74   0.6954 0.6358],False,0.6735599999999999,0.03928875666141647
0.5,forest_hyperparams_2,False,[0.6448 0.6506 0.7274 0.6628 0.6394],False,0.665,0.03215388001470425
0.5,forest_hyperparams_2,False,[0.6406 0.6344 0.7438 0.6824 0.6306],False,0.6663599999999998,0.04293723791768633
0.5,forest_hyperparams_2,False,[0.6326 0.6576 0.7264 0.6642 0.6252],False,0.6612,0.035740621147372344
0.5,forest_hyperparams_2,False,[0.641  0.6672 0.7106 0.6956 0.6198],False,0.66684,0.03353407818920924
0.5,forest_hyperparams_2,False,[0.623  0.6268 0.6964 0.662  0.6048],False,0.6426000000000001,0.03266018983410847
0.5,forest_hyperparams_2,False,[0.6348 0.6468 0.7192 0.666  0.6426],False,0.6618799999999999,0.030446700970712788
0.5,forest_hyperparams_2,False,[0.6388 0.6568 0.7258 0.6776 0.633 ],False,0.6664,0.033535891221197635
0.5,forest_hyperparams_2,False,[0.6158 0.646  0.7178 0.665  0.6504],False,0.659,0.033474288640686585
0.5,forest_hyperparams_2,False,[0.6094 0.6376 0.7098 0.6762 0.622 ],False,0.6509999999999999,0.03699621602272317
0.5,forest_hyperparams_2,False,[0.6146 0.6438 0.7322 0.6724 0.6214],False,0.6568799999999999,0.04273520328721974
0.5,forest_hyperparams_2,False,[0.631  0.664  0.745  0.675  0.6438],False,0.6717599999999999,0.039693707309849516
0.5,forest_hyperparams_2,False,[0.6268 0.6348 0.7364 0.6736 0.614 ],False,0.6571199999999999,0.044348005592134594
0.5,forest_hyperparams_2,False,[0.6268 0.6456 0.7216 0.6876 0.6412],False,0.6645599999999999,0.0349725377975348
0.5,forest_hyperparams_2,False,[0.6372 0.6412 0.731  0.6758 0.6264],False,0.66232,0.038120776487369716
0.5,forest_hyperparams_2,False,[0.6222 0.6628 0.74   0.6758 0.609 ],False,0.6619600000000001,0.04619115066763329
0.5,forest_hyperparams_2,False,[0.6048 0.6452 0.698  0.6762 0.6168],False,0.6482,0.03505013552042273
0.5,forest_hyperparams_2,False,[0.6128 0.6332 0.7254 0.6884 0.6106],False,0.6540799999999999,0.04537604654440496
0.5,forest_hyperparams_2,False,[0.6282 0.6546 0.729  0.6618 0.6402],False,0.66276,0.03509584590802735
0.5,forest_hyperparams_2,False,[0.657  0.6614 0.6976 0.6492 0.607 ],False,0.6544399999999999,0.02896823087452874
0.5,forest_hyperparams_2,False,[0.6486 0.637  0.705  0.6776 0.617 ],False,0.6570400000000001,0.030980355065750927
0.5,forest_hyperparams_2,False,[0.6162 0.644  0.715  0.6648 0.6314],False,0.65428,0.034283663748205184
0.5,forest_hyperparams_2,False,[0.6572 0.6698 0.7054 0.6688 0.6342],False,0.66708,0.02305423171567425
0.5,forest_hyperparams_2,False,[0.6166 0.6394 0.7202 0.6852 0.6394],False,0.6601600000000001,0.037393133059426834
0.5,forest_hyperparams_2,False,[0.6376 0.6454 0.7574 0.668  0.6512],False,0.6719200000000001,0.04389234101753972
0.5,forest_hyperparams_2,False,[0.6278 0.6336 0.7034 0.6806 0.6162],False,0.6523199999999999,0.03366080212947985
0.5,forest_hyperparams_2,False,[0.616  0.6464 0.7306 0.671  0.644 ],False,0.6616,0.03865105431938437
0.5,forest_hyperparams_2,False,[0.6254 0.6572 0.7082 0.6724 0.6268],False,0.6579999999999999,0.030868236101209326
0.5,forest_hyperparams_2,False,[0.6226 0.652  0.7354 0.6672 0.6466],False,0.66476,0.03812094437445117
0.5,forest_hyperparams_2,False,[0.6238 0.634  0.7264 0.67   0.614 ],False,0.65364,0.04101012557893477
0.5,forest_hyperparams_2,False,[0.6436 0.667  0.7366 0.657  0.6258],False,0.6659999999999999,0.03790556687348178
0.5,forest_hyperparams_2,False,[0.673  0.6452 0.7136 0.6852 0.6522],False,0.67384,0.02449143523764989
0.5,forest_hyperparams_2,False,[0.6248 0.6448 0.7332 0.6948 0.6078],False,0.66108,0.046386135859758766
0.5,forest_hyperparams_2,False,[0.6452 0.6548 0.7248 0.6672 0.6374],False,0.66588,0.031096134808043237
0.5,forest_hyperparams_2,False,[0.6068 0.675  0.7168 0.672  0.6234],False,0.6587999999999999,0.03938994795629968
0.5,forest_hyperparams_2,False,[0.633  0.65   0.7116 0.6932 0.6406],False,0.66568,0.03101241041905642
0.5,forest_hyperparams_2,False,[0.6566 0.6416 0.7234 0.6706 0.6398],False,0.6664000000000001,0.030611370436489788
0.5,forest_hyperparams_2,False,[0.673  0.644  0.747  0.6628 0.62  ],False,0.6693600000000001,0.04281072762754681
0.5,forest_hyperparams_2,False,[0.6058 0.6334 0.7276 0.6664 0.6286],False,0.65236,0.042308467237658236
0.5,forest_hyperparams_2,False,[0.579  0.6838 0.7268 0.6928 0.6152],False,0.65952,0.05416900959035528
0.5,forest_hyperparams_2,False,[0.6602 0.6508 0.7188 0.689  0.6164],False,0.6670400000000001,0.03474556662367158
0.5,forest_hyperparams_2,False,[0.6304 0.6324 0.7224 0.6786 0.65  ],False,0.6627599999999999,0.03446607607488848
0.5,forest_hyperparams_2,False,[0.637  0.6296 0.714  0.6576 0.6252],False,0.6526799999999999,0.03261302807161578
0.5,forest_hyperparams_2,False,[0.6358 0.627  0.7282 0.6754 0.659 ],False,0.66508,0.0358748045290842
0.5,forest_hyperparams_2,False,[0.6582 0.6564 0.7198 0.6706 0.6646],False,0.67392,0.023481601308258337
0.5,forest_hyperparams_2,False,[0.6144 0.6362 0.7326 0.6964 0.62  ],False,0.65992,0.04656498255126918
0.5,forest_hyperparams_2,False,[0.6018 0.6422 0.7068 0.6876 0.6378],False,0.6552399999999999,0.03751168351327362
0.5,forest_hyperparams_0,False,[0.5696 0.5964 0.6308 0.675  0.768 ],True,0.6479600000000001,0.06961889398719286
0.5,forest_hyperparams_0,False,[0.6862 0.6052 0.628  0.647  0.5376],True,0.6207999999999999,0.049357957818370116
0.5,forest_hyperparams_0,False,[0.6422 0.6732 0.6602 0.6098 0.655 ],True,0.64808,0.021567234407776976
0.5,forest_hyperparams_0,False,[0.5978 0.6406 0.7144 0.5856 0.6896],True,0.6456000000000001,0.05015830938139757
0.5,forest_hyperparams_0,False,[0.599  0.5954 0.5874 0.688  0.6504],True,0.6240399999999999,0.03892421354375709
0.5,forest_hyperparams_0,False,[0.6472 0.593  0.7104 0.5404 0.6242],True,0.6230399999999999,0.05647759201665735
0.5,forest_hyperparams_0,False,[0.5558 0.5624 0.669  0.5878 0.7098],True,0.6169600000000001,0.06147368868060547
0.5,forest_hyperparams_0,False,[0.6922 0.584  0.6402 0.6032 0.6614],True,0.6361999999999999,0.0389894344662756
0.5,forest_hyperparams_0,False,[0.5944 0.6152 0.6722 0.7218 0.5776],True,0.6362399999999999,0.05337705874249723
0.5,forest_hyperparams_0,False,[0.6336 0.6658 0.5846 0.6784 0.6334],True,0.6391600000000001,0.03252799409739243
0.5,forest_hyperparams_0,False,[0.5476 0.6346 0.6252 0.742  0.6424],True,0.6383599999999999,0.0619391184955033
0.5,forest_hyperparams_0,False,[0.695  0.6014 0.636  0.615  0.6186],True,0.6332000000000001,0.032810729952258005
0.5,forest_hyperparams_0,False,[0.6268 0.6122 0.6058 0.5516 0.671 ],True,0.6134799999999999,0.038407624243110894
0.5,forest_hyperparams_0,False,[0.6106 0.6328 0.6506 0.659  0.528 ],True,0.6162,0.0471197623083988
0.5,forest_hyperparams_0,False,[0.706  0.7436 0.617  0.582  0.5936],True,0.6484400000000001,0.0644651099432863
0.5,forest_hyperparams_0,False,[0.5626 0.6178 0.5644 0.6724 0.6008],True,0.6036,0.040399405936226304
0.5,forest_hyperparams_0,False,[0.652  0.5684 0.6618 0.644  0.6306],True,0.63136,0.033096561754961784
0.5,forest_hyperparams_0,False,[0.6418 0.5982 0.639  0.6096 0.6402],True,0.62576,0.018230699383183332
0.5,forest_hyperparams_0,False,[0.6586 0.589  0.6442 0.611  0.6946],True,0.6394799999999999,0.03683858846372915
0.5,forest_hyperparams_0,False,[0.626  0.6956 0.5888 0.5366 0.5596],True,0.6013200000000001,0.05582796431896828
0.5,forest_hyperparams_0,False,[0.6136 0.6582 0.6404 0.6112 0.59  ],True,0.6226799999999999,0.023907689139688902
0.5,forest_hyperparams_0,False,[0.652  0.6514 0.6072 0.6056 0.5788],True,0.619,0.02854330043985805
0.5,forest_hyperparams_0,False,[0.7056 0.547  0.612  0.6028 0.607 ],True,0.6148800000000001,0.05109623860911877
0.5,forest_hyperparams_0,False,[0.5936 0.7074 0.5758 0.6388 0.5898],True,0.6210800000000001,0.04806039533753335
0.5,forest_hyperparams_0,False,[0.6924 0.605  0.6516 0.6514 0.615 ],True,0.6430800000000001,0.031025305800265718
0.5,forest_hyperparams_0,False,[0.5988 0.6334 0.6354 0.5948 0.6768],True,0.62784,0.029732514189015395
0.5,forest_hyperparams_0,False,[0.6358 0.6448 0.526  0.5074 0.7354],True,0.6098799999999999,0.08388626586038983
0.5,forest_hyperparams_0,False,[0.6204 0.6284 0.6596 0.661  0.6102],True,0.6359199999999999,0.02073011336196691
0.5,forest_hyperparams_0,False,[0.6502 0.611  0.6528 0.6802 0.6114],True,0.64112,0.02659551841946311
0.5,forest_hyperparams_0,False,[0.6544 0.643  0.5956 0.5498 0.6892],True,0.6264000000000001,0.0486201604275428
0.5,forest_hyperparams_0,False,[0.619  0.5764 0.5794 0.6462 0.6744],True,0.6190800000000001,0.037925948900456016
0.5,forest_hyperparams_0,False,[0.7014 0.5974 0.6794 0.6332 0.5532],True,0.6329199999999999,0.05379019985090222
0.5,forest_hyperparams_0,False,[0.6874 0.5974 0.644  0.5988 0.565 ],True,0.61852,0.042645065365174456
0.5,forest_hyperparams_0,False,[0.598  0.694  0.598  0.6524 0.617 ],True,0.63188,0.036870280714960665
0.5,forest_hyperparams_0,False,[0.6432 0.6344 0.641  0.6966 0.5676],True,0.63656,0.04105789083720689
0.5,forest_hyperparams_0,False,[0.6324 0.6444 0.5922 0.6372 0.6542],True,0.63208,0.021249978823518808
0.5,forest_hyperparams_0,False,[0.6452 0.5448 0.5806 0.716  0.6448],True,0.6262800000000001,0.0591207036493985
0.5,forest_hyperparams_0,False,[0.6644 0.657  0.556  0.5358 0.6778],True,0.6182,0.059750548114640735
0.5,forest_hyperparams_0,False,[0.6202 0.6134 0.702  0.6046 0.6752],True,0.64308,0.03844052028784208
0.5,forest_hyperparams_0,False,[0.6478 0.5842 0.6478 0.6836 0.5962],True,0.63192,0.03668320596676358
0.5,forest_hyperparams_0,False,[0.575  0.6306 0.5934 0.6214 0.7108],True,0.6262399999999999,0.04668368451611335
0.5,forest_hyperparams_0,False,[0.6724 0.665  0.6666 0.5332 0.6556],True,0.63856,0.052955740009936594
0.5,forest_hyperparams_0,False,[0.6094 0.632  0.6984 0.5434 0.6098],True,0.6185999999999999,0.049728703984720915
0.5,forest_hyperparams_0,False,[0.6548 0.4984 0.6318 0.6578 0.6966],True,0.62788,0.06800407046640668
0.5,forest_hyperparams_0,False,[0.6024 0.6394 0.6322 0.6522 0.593 ],True,0.6238400000000001,0.022481423442478044
0.5,forest_hyperparams_0,False,[0.6676 0.6542 0.5484 0.6068 0.6738],True,0.63016,0.047147665901929835
0.5,forest_hyperparams_0,False,[0.6204 0.5976 0.6298 0.6846 0.5404],True,0.61456,0.046817330124645125
0.5,forest_hyperparams_0,False,[0.7196 0.6484 0.571  0.6436 0.599 ],True,0.6363200000000001,0.050584519371048735
0.5,forest_hyperparams_0,False,[0.6632 0.6524 0.641  0.6064 0.5924],True,0.63108,0.027165743133586447
0.5,forest_hyperparams_0,False,[0.6598 0.5892 0.6176 0.599  0.6096],True,0.6150399999999999,0.024349915810942768
0.5,forest_hyperparams_0,False,[0.6524 0.642  0.6212 0.6712 0.5884],True,0.6350399999999999,0.02836967394948343
0.5,forest_hyperparams_0,False,[0.7354 0.5884 0.7192 0.65   0.638 ],True,0.6662000000000001,0.0542368140657248
0.5,forest_hyperparams_0,False,[0.5624 0.6718 0.5422 0.7052 0.5328],True,0.6028800000000001,0.07134598517085593
0.5,forest_hyperparams_0,False,[0.6218 0.65   0.6902 0.5026 0.7534],True,0.6436,0.08321634454841187
0.5,forest_hyperparams_0,False,[0.6444 0.6412 0.6356 0.628  0.6484],True,0.6395200000000001,0.007121348186965683
0.5,forest_hyperparams_0,False,[0.624  0.6312 0.5566 0.7192 0.6114],True,0.6284799999999999,0.05237565846841452
0.5,forest_hyperparams_0,False,[0.6252 0.6024 0.758  0.591  0.5554],True,0.6264000000000001,0.0695559630800983
0.5,forest_hyperparams_0,False,[0.6588 0.6268 0.5878 0.5864 0.63  ],True,0.6179600000000001,0.027556022935104396
